episode_id,section_id,event_idx,event_type,date_raw,year,month,place,persons,sentence
E116,S09,64,weather,,1853.0,9.0,Льоду,"К. Н. Посьет, Крюднер","Было жарко, крупные капли пота струились по лицу Кичибе."
E117,S09,2,meeting,,1853.0,9.0,Кичибе,,"Только что он кончил, один старик лениво встал из ряда сидевших по правую руку, подошел к губернатору, стал, или, вернее, пал на колени, с поклоном принял бумагу, подошел к Кичибе, опять пал на колени, без поклона подал бумагу ему и сел на свое место."
E117,S09,14,meeting,,1853.0,9.0,Кичибе,,"Португальские миссионеры привезли им религию, которую многие японцы доверчиво приняли и исповедовали."
E117,S09,17,meeting,,1853.0,9.0,Кичибе,,"Но если вспомнить, что делалось в эпоху младенчества наших старых государств, как встречали всякую новизну, которой не понимали, всякое открытие, как жгли лекарей, преследовали физиков и астрономов, то едва ли японцы не более своих просветителей заслуживают снисхождения в упрямом желании отделаться от иноземцев."
E117,S09,30,observation_reflection,,1853.0,9.0,Кичибе,,"Впрочем, в их уважении к старшим я не заметил страха или подобострастия: это делается у них как-то проще, искреннее, с теплотой, почти, можно сказать, с любовью, и оттого это не неприятно видеть."
E117,S09,33,observation_reflection,,1853.0,9.0,Кичибе,,"Так думалось мне, и мало ли что думалось!"
E117,S09,42,observation_reflection,,1853.0,9.0,Кичибе,,"Я заметил не более пяти штофных, и то неярких, юбок у стариков; у прочих, у кого гладкая серая или дикого цвета юбка, у других темно-синего, цвета Adelaide, vert-de-gris, vert de pomme* – словом, все наши новейшие модные цвета, couleurs fantaisie**, были тут. * медной ржавчины и яблочно-зеленый – франц. ** фантазийные цвета – франц."
E118,S09,4,observation_reflection,,1853.0,9.0,Едо,Восточной,"Скажите, думал ли я, думали ли вы, что мне придется писать о японских модах? * фиолетово-коричневого – франц."
E118,S09,15,meeting,,1853.0,9.0,Едо,Восточной,"Стоять перед старшим или перед гостем, по их обычаю, неучтиво: они, встречая гостя, сейчас опускаются на пол, а сидя на полу, как же можно иначе поклониться почтительно, как не до земли?"
E118,S09,16,weather,,1853.0,9.0,Едо,Восточной,"С какой холодной важностью и строгостью в лице, с каким достоинством говорил губернатор, глядя полусурово, но с любопытством на нас, на новые для него лица, манеры, прически, на шитые золотом и серебром мундиры, на наше открытое и свободное между собой обращение!"
E118,S09,24,movement,,1853.0,9.0,Кичибе,Восточной,"""Хи, хи, хи!"" – слышалось только из Кичибе, который, как груда какая-нибудь, образующая фигурой опрокинутую вверх дном шлюпку, лежал на полу, судорожно подергиваясь от этого всем существом его произносимого ""хи""."
E118,S09,27,meeting,,1853.0,9.0,Едо,Восточной,"С обеих сторон уверяли, что очень рады познакомиться."
E118,S09,47,stay,,1853.0,9.0,Едо,Восточной,"В комнате стоял большой, прекрасно сервированный стол, уставленный блюдами, бутылками всех форм, с мадерой, бордо, и чего-чего там не было!"
E118,S09,53,movement,,1853.0,9.0,Едо,Восточной,"Мы покосились на завтрак, но твердо прошли мимо, не слушая переводчиков."
E119,S09,7,observation_reflection,,1853.0,9.0,Фаддеева,,"В нем лежит пока табак, японский же. – Чего вам дали? – спросили мы музыкантов на пристани. – По рюмке воды, – угрюмо отвечало несколько голосов. – Неужели? – спросил кто-то. – Точно так, ваше благородие. – Что ж вы? – Выпили. – Зачем же? – Мы думали, что это… не вода. – Да, может быть, вода-то хорошая? – спросил я. – Нешто: лучше морской, – отвечал один. – Это полезно для здоровья, – заметил я."
E120,S09,14,weather,15 и 16 сентября.,1853.0,9.0,Едо,,А у меня жарко до духоты.
E121,S09,2,movement,17-го.,1853.0,9.0,Петербурге,,Они поехали предупредить губернатора и завтра хотели быть с ответом.
E122,S09,1,meeting,,1853.0,9.0,Едо,,Я познакомился с новым переводчиком Эйноске.
E122,S09,9,movement,,1853.0,9.0,Едо,,"Иначе, лишь только фрегат вошел бы в проход, японцы выстроили бы линию из своих лодок позади его и загородили бы нам второй рейд, на котором нельзя было бы кататься на шлюпках; а они этого и добивались."
E122,S09,12,weather,,1853.0,9.0,Едо,,"""Вы у нас гости, – говорил Эйноске, – представьте, что пошел в саду дождь и старшему гостю (разумея фрегат) предлагают зонтик, а он отказывается…"" – ""Чтоб уступить его младшим (мелким судам)"", – прибавил Посьет."
E122,S09,15,meeting,,1853.0,9.0,Едо,,"Вообще их приняли сухо, а адмирал вовсе не принял, хотя они желали видеть его."
E122,S09,16,arrival,,1853.0,9.0,"Едо, Нагасаки",,"Он приказал объявить им, что ""и так много делают снисхождения, исполняя их обычаи: не ездят на берег; пришли в Нагасаки, а не в Едо, тогда как могли бы сделать это, а они не ценят ничего этого, и потому кататься будем""."
E122,S09,18,arrival,,1853.0,9.0,Едо,,"Для буксировки двух судов, в случае нужды, пришло 180 лодок."
E122,S09,24,shipboard_work,,1853.0,9.0,Едо,,"Корвет перетянулся, потом транспорт, а там и мы, но без помощи японцев, а сами, на парусах."
E123,S09,0,weather,21-го.,1853.0,9.0,Нагасаки,,"Сегодня жарко, а вечером поднялся крепкий ветер; отдали другой якорь."
E123,S09,1,weather,21-го.,1853.0,9.0,Нагасаки,,"Японцев не было: свежо, да и незачем; притом в последний раз холодно расстались."
E124,S09,0,weather,24-го.,1853.0,9.0,Едо,,"Ничего не было, и даже никого: японцы, очевидно, сердятся за нашу настойчивость кататься по рейду, несмотря на караульные лодки, а может быть, и за холодный прием."
E124,S09,31,stay,24-го.,1853.0,9.0,Едо,,Вахтенный офицер строго остановил его.
E125,S09,1,weather,27-го.,1853.0,9.0,,"Зеленый, Крюднер","Утро ясное и свежее, ветерок; не более 15 или 16№ тепла."
E125,S09,2,movement,27-го.,1853.0,9.0,,"Зеленый, Крюднер","Наши гонялись на шлюпках и заезжали далеко, к неудовольствию японцев."
E125,S09,5,stay,27-го.,1853.0,9.0,,"Зеленый, Крюднер","Те остановились и не знали, что им делать."
E125,S09,6,stay,27-го.,1853.0,9.0,,"Зеленый, Крюднер","Я стоял на юте, и одна японская лодка, проходя мимо, показала на наших."
E125,S09,11,movement,27-го.,1853.0,9.0,,Крюднер,"Я знал о приготовлениях; шли репетиции, барон Крюднер дирижировал всем; мне не хотелось ехать: я думал, что чересчур будет жалко видеть."
E126,S09,1,movement,,1853.0,9.0,,,"Адмирал приказал сказать, что если это сделают, так он велит своим шлюпкам отвести насильно лодки, которые осмелятся заставить собою средний проход к корвету."
E126,S09,5,weather,,1853.0,9.0,,,"Погода как летняя, в полдень 17 градусов в тени, но по ночам холодно."
E128,S09,1,weather,,1853.0,9.0,Нагасаки,К. Н. Посьет,"Вспомните наши ясно-прохладные осенние дни, когда, где-нибудь в роще или длинной аллее сада, гуляешь по устланным увядшими листьями дорожкам; когда в тени так свежо, а чуть выйдешь на солнышко, вдруг осветит и огреет оно, как летом, даже станет жарко; но лишь распахнешься, от севера понесется такой пронзительный и приятный ветерок, что надо закрыться."
E128,S09,8,movement,,1853.0,9.0,Нагасаки,К. Н. Посьет,"Но стоит только сказать, что мы сейчас сами пойдем на шлюпках в Нагасаки, – тотчас явятся, нет сомнения."
E128,S09,13,movement,,1853.0,9.0,Нагасаки,К. Н. Посьет,"Одну большую лодку тащили на буксире двадцать небольших с фонарями; шествие сопровождалось неистовыми криками; лодки шли с островов к городу; наши, К."
E128,S09,16,movement,,1853.0,9.0,Назимова,К. Н. Посьет,"Назимов (бывший у нас), поехали на двух шлюпках к корвету, в проход; в шлюпку Посьета пустили поленом, а в Назимова хотели плеснуть водой, да не попали – грубая выходка простого народа!"
E129,S09,4,movement,2-го и 3-го.,1853.0,9.0,Едо,,"Они извинились, что не ехали долго, сваливая всё на переводчика, который будто не так растолковал, и сказали, что этого вперед уже не случится."
E129,S09,5,arrival,2-го и 3-го.,1853.0,9.0,Едо,,"Вчера отвели насильно две их лодки дальше от фрегата; сам я не видал этого, но, говорят, забавно было смотреть, как они замахали руками, когда наши катера подошли, приподняли их якорь и оттащили далеко."
E129,S09,7,movement,2-го и 3-го.,1853.0,9.0,Едо,,"Им сказали о брошенном полене со шлюпки и о других глупостях: они извинялись, отговариваясь, что не знали об этом."
E129,S09,8,observation_reflection,2-го и 3-го.,1853.0,9.0,Едо,,"Вчерашняя процессия – шествие лодок – просто визит управляющего князя Физенского голландцам, а не религиозный праздник, как мы думали."
E130,S09,6,stay,4-го.,1853.0,9.0,,,Долго плавали они при лунном свете около фрегата и жгли фальшфейеры; мы стояли на юте и молча слушали.
E130,S09,9,arrival,4-го.,1853.0,9.0,,,"Японская лодка, завидев яркие огни, отделилась от прочих и подошла, но не близко: не смела и, вероятно, заслушалась новых сирен, потому что остановилась и долго колыхалась на одном месте."
E131,S09,0,weather,5-го.,1853.0,9.0,,,"Сегодня дождь, но теплый, почти летний, так что даже кот Васька не уходил с юта, а только сел под гик."
E132,S09,0,weather,,1853.0,9.0,Едо,"Аввакум, К. Н. Посьет","Зарезали лань и ели во всех видах: в котлетах, в жарком – отлично! точно лучшая говядина, только нежнее и мягче."
E132,S09,11,arrival,,1853.0,9.0,Едо,"Аввакум, К. Н. Посьет","Я живо вспомнил, как, год назад, я в первый раз вступил на море и зажил новою жизнью, как из покойной комнаты и постели перешел в койку и на колеблющуюся под ногами палубу, как неблагосклонно встретило нас море, засвистал ветер, заходили волны; вспомнил снег и дождь, зубную боль – и прощанье с друзьями…"
E132,S09,19,shipboard_work,,1853.0,9.0,Едо,"Аввакум, К. Н. Посьет",Вахтенный офицер посылает сказать обыкновенно К.
E132,S09,26,meeting,,1853.0,9.0,Едо,"Аввакум, К. Н. Посьет","Кичибе!"" – встретил я их, весело подавая руки; но они молча, едва отвечая на поклон, брали руку."
E132,S09,57,observation_reflection,,1853.0,9.0,Едо,"Аввакум, К. Н. Посьет","""Скажите, – заметил адмирал чиновниками, – что я вполне разделяю их печаль""."
E132,S09,62,arrival,,1853.0,9.0,Едо,"Аввакум, К. Н. Посьет","На это приказано отвечать, что возражение пришлют письменное."
E132,S09,66,observation_reflection,,1853.0,9.0,Едо,"Аввакум, К. Н. Посьет","Кичибе, выслушав его, сказал, что ""из Едо об этом… – тут горло ему совсем заперло смехом – не получено никакого разрешения"". – ""Однако ж могли получить три раза, – строго заметили ему, – отчего же нет ответа?"" Кичибе перевел вопрос, потом, выслушав возражение, начал: ""Из Едо не получено об этом никакого – хо-хо-хо – разрешения""."
E133,S09,5,arrival,,1853.0,9.0,Едо,,"По их словам, сиогун умер 14 августа, а мы пришли 10-го."
E133,S09,6,movement,,1853.0,9.0,Едо,,"Может быть, он умер и в прошлом году, а они сказали, что теперь, в надежде, не уйдем ли."
E133,S09,17,weather,,1853.0,9.0,Едо,,"Так японцам не удалось и это крайнее средство, то есть объявление о смерти сиогуна, чтоб заставить адмирала изменить намерение: непременно дождаться ответа."
E133,S09,19,arrival,,1853.0,9.0,Едо,,"А они, без сомнения, надеялись, что лишь только они сделают такое важное возражение, адмирал уйдет, они ответ пришлют года через два, конечно отрицательный, и так дело затянется на неопределенный и продолжительный срок."
E133,S09,21,meeting,,1853.0,9.0,Едо,,Адмирал не принял их.
E133,S09,34,observation_reflection,,1853.0,9.0,Едо,,"Потом заметили, зачем мы ездим кругом горы Паппенберга."
E133,S09,46,weather,,1853.0,9.0,Едо,,"Я часто разговариваю с ним.‹|›""Жарко, Дьюпин"", – говорю я ему."
E133,S09,49,weather,,1853.0,9.0,Едо,,"""Да ты смотри не напейся холодного после работы, – говорю я шутя, – или на сырости не ложись ночью"". – ""Слушаю, ваше высокоблагородие"", – отвечает он серьезно."
E133,S09,54,weather,,1853.0,9.0,Едо,,"""Холодно что-то, Дьюпин"", – сказал я ему, когда здесь вдруг наступили холода, так что надо было приниматься за байковые сюртуки."
E133,S09,61,arrival,,1853.0,9.0,Едо,,"Уж такие пушки у них!"" Потом, подумав немного, он сказал: ""Если б пришлось драться с ними, ваше высокоблагородие, неужели нам ружья дадут?"" – ""А как же?"" – ""По лопарю бы довольно"". (Лопарь – конец толстой веревки.)"
E134,S09,1,weather,13-го октября.,1853.0,10.0,Сатурна,,"Холодно и ясно; превосходная погода: всё так светло, празднично."
E135,S09,12,weather,"17, 18 и 19 октября.",1853.0,10.0,Едо,Чикузен,"Но по вечерам вообще туманно, по ночам сыро и очень холодно."
E135,S09,14,weather,"17, 18 и 19 октября.",1853.0,10.0,Едо,Чикузен,"Почиваем, кушаем превосходную рыбу ежедневно в ухе, в пирогах, холодную, жареную; раков тоже, с клешнями, без клешней, толстокожих, с усами и без оных, круглых и длинных."
E135,S09,24,weather,"17, 18 и 19 октября.",1853.0,10.0,Едо,Чикузен,"Накануне и в тот день шел дождь, потом к вечеру начала блистать молния."
E135,S09,37,movement,"17, 18 и 19 октября.",1853.0,10.0,Едо,Чикузен,"Кто поехал навстречу, кто влез на марсы, на салинги – смотреть."
E135,S09,51,arrival,"17, 18 и 19 октября.",1853.0,10.0,Едо,Чикузен,"""Из Едо, – начал он давиться и кряхтеть, – прислан ответ"". – ""Ну?"" – ""Что письма ваши прибыли туда… благополучно"", – выговорил он наконец, обливаясь потом, как будто дотащил воз до места."
E135,S09,52,arrival,"17, 18 и 19 октября.",1853.0,10.0,Едо,Чикузен,"""Ну?"" – ""Что… прибыли… благополучно!.."" – повторил он."
E135,S09,54,observation_reflection,"17, 18 и 19 октября.",1853.0,10.0,Едо,Чикузен,"Еще что?"" – ""Еще… только и есть!"" – ""Это не ответ"", – заметили им."
E136,S09,0,weather,,1853.0,10.0,Паппенбергом,,"Давно ли мы жаловались на жар? давно ли нельзя было есть мяса, выпить рюмки вина?"
E136,S09,1,weather,,1853.0,10.0,Паппенбергом,,"А теперь, хоть и совестно, а приходится жаловаться на холод!"
E136,S09,2,weather,,1853.0,10.0,Паппенбергом,,"Погода ясная, ночи лунные, NO муссон дует с резким холодком."
E136,S09,4,movement,,1853.0,10.0,Паппенбергом,,"Вчера, 28-го, когда я только было собрался уснуть после обеда, мне предложили кататься на шлюпке в море."
E136,S09,6,movement,,1853.0,10.0,Паппенбергом,,"Наши давно дразнят японцев, катаясь на шлюпках."
E136,S09,10,movement,,1853.0,10.0,Паппенбергом,,"Моряки катаются непременно на парусах, стало быть в ветер, чего многие не любят, да еще в свежий ветер, то есть когда шлюпка лежит на боку и когда белоголовые волны скачут выше борта, а иногда и за борт."
E136,S09,11,weather,,1853.0,10.0,Паппенбергом,,"Ветер дул NO, свежий и порывистый: только наш катер отвалил, сейчас же окрылился фоком, бизанью и кливером, сильно лег на бок и понесся пуще всякой тройки."
E136,S09,12,arrival,,1853.0,10.0,Паппенбергом,,"Едва мы подошли к проливцу между Паппенбергом и Ивосима, как вслед за нами, по обыкновению, с разных точек бросились японские казенные лодки, не стоящие уже кругом нас цепью, с тех пор как мы отбуксировали их прочь, а кроющиеся под берегом."
E136,S09,15,movement,,1853.0,10.0,Паппенбергом,,"А когда наши шлюпки появятся назад, японцы опять бросятся за ними и толпой едут сзади, с криком, шумом, чтоб показать своим в гавани, что будто и они ходили за нашими в море."
E136,S09,18,weather,,1853.0,10.0,Паппенбергом,,"Паппенберг на минуту отнял у нас ветер: сделался маленький штиль, но лишь только мы миновали гору, катер пошел чесать."
E136,S09,21,movement,,1853.0,10.0,Паппенбергом,,"Матросы молча сидели на дне шлюпки, мы на лавках, держась руками за борт и сжавшись в кучу, потому что наклоненное положение катера всех сбивало в одну сторону."
E136,S09,22,weather,,1853.0,10.0,Паппенбергом,,"Но холодно; я прятал руки в рукава или за пазуху, по карманам, носы у нас посинели."
E137,S09,10,shipboard_work,,1853.0,10.0,Паппенберга,"Восточной, К. И. Лосев","Катер вышел из ветра и стал прямо; парус начал хлестать о мачту; матросы взялись за весла, а я в это время осматривал Паппенберг."
E137,S09,19,arrival,,1853.0,10.0,Паппенбергу,"Восточной, К. И. Лосев","На нем, нет сомнения, Только что мы подъехали к Паппенбергу, как за нами бросились назад таившиеся под берегом, ожидавшие нас японские лодки и ехали с криком, но не близко, и так все дружно прибыли – они в свои ущелья и затишья, мы на фрегат."
E138,S09,0,weather,"Ноябрь. 1, 2, 3.",1853.0,11.0,Батавию,,"То дождь, то ясно, то тепло, даже жарко, как сегодня, например, то вдруг холодно, как на родине."
E138,S09,1,observation_reflection,"Ноябрь. 1, 2, 3.",1853.0,11.0,Батавию,,"Японцы еще третьего дня приезжали сказать, что голландское купеческое судно уходит наконец с грузом в Батавию (не знаю, сказал ли я, что мы застали его уже здесь) и что губернатор просит – о чем бы вы думали? – чтоб мы не ездили на судно!"
E138,S09,8,arrival,"Ноябрь. 1, 2, 3.",1853.0,11.0,Батавию,,"Радость, радость, праздник: шкуна пришла!"
E138,S09,11,shipboard_work,"Ноябрь. 1, 2, 3.",1853.0,11.0,Батавию,,Часу в 1-м она стала на якорь подле нас.
E139,S09,1,movement,,1853.0,11.0,Едо,"Аввакум, К. Н. Посьет",Я вчера к вечеру уехал на наш транспорт; туда же поехал и капитан.
E139,S09,23,arrival,,1853.0,11.0,Едо,"Аввакум, К. Н. Посьет",Пришла и им забота.
E139,S09,48,weather,,1853.0,11.0,Едо,"Аввакум, К. Н. Посьет","""Куда ветер понесет"", – отвечали с улыбкой."
E139,S09,50,observation_reflection,,1853.0,11.0,Нагасаки,"Аввакум, К. Н. Посьет","""Но ответ вы получите в Нагасаки"", – заметили они."
E139,S09,60,observation_reflection,,1853.0,11.0,Едо,"Аввакум, К. Н. Посьет","Хагивари говорил долго, минут десять: мы думали, и конца не будет."
E139,S09,69,observation_reflection,,1853.0,11.0,Едо,"Аввакум, К. Н. Посьет","Между тем мы заметили, бывши еще в каюте капитана, что то один, то другой переводчик выходили к своим лодкам и возвращались."
E140,S09,3,arrival,,1853.0,11.0,Едо,,"Вошли двое, знакомые лица, не знаю, как их зовут."
E140,S09,4,arrival,,1853.0,11.0,Хагивари,,"Они поклонились, подошли к Хагивари и подали ему бумагу."
E140,S09,19,arrival,,1853.0,11.0,Едо,,"Хагивари и Саброски начали делать нам знаки, показывая на бумагу, что вот какое чудо случилось: только заговорили о ней, и она и пришла!"
E140,S09,26,shipboard_work,,1853.0,11.0,Едо,,Капитан распоряжался привязкой парусов.
E140,S09,31,movement,,1853.0,11.0,Едо,,"Поехали осматривать Пещуров, Корсаков и Гошкевич и возвратились со смехом и досадой, сказав, что место не годится: голое, песок, каменья."
E140,S09,34,shipboard_work,,1853.0,11.0,"Европы, Едо, Шанхай",,"Мы хотя и убрали паруса, но адмирал предполагает идти, только не в Едо, а в Шанхай, чтобы узнать там, что делается в Европе, и запастись свежею провизиею на несколько месяцев."
E140,S09,49,observation_reflection,,1853.0,11.0,Едо,,"Мы всё думали, что нас остановят, дадут место и скажут, что полномочные едут; но ничего не было."
E140,S09,51,weather,,1853.0,11.0,Едо,,"Мы сказали, что уйдем сегодня же, если ветер будет хорош."
E140,S09,52,arrival,,1853.0,11.0,Нагасаки,,"Часа в три мы снялись с якоря, пробыв ровно три месяца в Нагасаки: 10 августа пришли и 11 ноября ушли."
E140,S09,53,shipboard_work,,1853.0,11.0,Едо,,"Я лег было спать, но топот людей, укладка якорной цепи разбудили меня."
E142,S10,1,weather,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,Как воет он теперь и как холодно!
E142,S10,5,weather,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,"Я не знал, куда деться от холода, и, как был одетый в байковом пальто, лег на кровать, покрылся ваточным одеялом – и всё было холодно."
E142,S10,7,weather,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,"Сегодня выхожу на палубу часу в девятом: налево, в тумане, какой-то остров; над ним, как исполинская ширма, стоит сизая туча с полосами дождя."
E142,S10,8,weather,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,"Пасмурно; дождь моросит; в воздухе влажно, пахнет немного болотом."
E142,S10,13,observation_reflection,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,"""А это, направо?"" – ""Ослиные уши"". – ""Что-о? почему это уши? – думал я, глядя на группу совершенно голых, темных каменьев, – да еще и ослиные?"" Но, должно быть, я подумал это вслух, потому что кто-то подле меня сказал: ""Оттого что они торчмя высовываются из воды – вон видите?"" Вижу, да только это похоже и на шапку, и на ворота, и ни на что не похоже, всего менее на уши."
E142,S10,15,observation_reflection,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,"А вон, правее, еще три камня: командир нашего транспорта, капитан Фуругельм, первый заметил их."
E142,S10,19,weather,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,Ветер стал свежеть: убрали брамсели и вскоре взяли риф у марселей.
E142,S10,21,weather,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,"Едешь не торопясь, без сроку, по своей надобности, с хорошими спутниками; качки нет, хотя и тряско, но то не беда."
E142,S10,22,weather,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,Колокольчик заглушает ветер.
E142,S10,23,weather,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,"В холодную ночь спрячешься в экипаже, утонешь в перины, закроешься одеялом – и знать ничего не хочешь."
E142,S10,26,movement,С 11 ноября 1853 года.,1853.0,11.0,Шанхай,Фуругельм,"Потом станция, чай, легкая утренняя дрожь, теньеровские картины; там опять живая и разнообразная декорация лесов, пашен, дальних сел и деревень, пекущее солнце, оводы, недолгий жар и снова станция, обед, приветливые лица да двугривенные; после еще сон, наконец, знакомый шлагбаум, знакомая улица, знакомый дом, а там она, или он, или оно…"
E143,S10,10,stay,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет",Во время китайской войны английские военные суда тоже стояли здесь.
E143,S10,13,observation_reflection,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет","Впрочем, пишут, что здесь много устриц и – чего бы вы думали? – нарциссов!"
E143,S10,17,observation_reflection,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет","Я думал, что увижу десятка два рыбачьих лодок, и не хотел выходить: вообразите, мы насчитали до пятисот."
E143,S10,31,shipboard_work,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет","Наши моряки любуются, как они ловко управляются на море с своими красными бочкообразными лодками и рогожными парусами: видно, что море – их стихия."
E143,S10,38,shipboard_work,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет","В среду мы снялись с якоря, сегодня, в субботу, уже подходим."
E143,S10,40,weather,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет","Качка была, да не сильная, хотя вчера дул свежий ветер, ровный, резкий и холодный."
E143,S10,43,shipboard_work,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет","Так заметно, особенно для ног, давление воздуха на мачты, паруса и на весь остов судна."
E143,S10,44,weather,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет","Сегодня встаем утром: теплее вчерашнего; идем на фордевинд, то есть ветер дует прямо с кормы; ходу пять узлов и ветер умеренный."
E143,S10,45,shipboard_work,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет","""Свистать всех наверх – на якорь становиться!"" – слышу давеча и бегу на ют."
E143,S10,46,shipboard_work,14-го.,1853.0,11.0,Шанхай,"Аввакум, К. Н. Посьет",Вот мы и на якоре.
E144,S10,1,movement,16-го.,1853.0,11.0,Шанхай,,"Я не поехал, надеясь, что успею: мы здесь простоим еще с месяц."
E144,S10,12,movement,16-го.,1853.0,11.0,России,,"Вчера даже с корвета поехали на берег пить чай на траве, как, бывало, в России, в березовой роще."
E145,S10,0,arrival,,1853.0,11.0,Шанхай,,"Пришло время каяться, что я не поехал в Шанхай."
E145,S10,1,shipboard_work,,1853.0,11.0,Шанхай,,"Безыменная скала, у которой мы стали на якорь, защищает нас только от северных, но отнюдь не от южных ветров."
E145,S10,2,weather,,1853.0,11.0,Шанхай,,"Сегодня вдруг подул южный ветер, и барометр стал падать."
E145,S10,3,shipboard_work,,1853.0,11.0,Шанхай,,"Скорей стали сниматься с якоря и чрез час были в море, вдали от опасных камней."
E145,S10,5,weather,,1853.0,11.0,Петербурге,,"Мы то лежим в дрейфе, то лениво ползем узел, два вперед, потом назад, ходим ощупью: тьма ужасная; дождь, как в Петербурге, уныло и беспрерывно льет, стуча в кровлю моей каюты, то есть в ют."
E145,S10,6,movement,,1853.0,11.0,"Петербурге, Шанхай",,"Но в Петербурге есть ярко освещенные залы, музыка, театр, клубы – о дожде забудешь; а здесь есть скрип снастей, тусклый фонарь на гафеле да одни и те же лица, те же разговоры: зачем это не поехал я в Шанхай!"
E145,S10,7,weather,,1853.0,11.0,Шанхай,,"Сегодня, 19-го, ветер крепкий гнал нас назад узлов по девяти."
E145,S10,9,shipboard_work,,1853.0,11.0,Шанхай,,"Часов до четырех, по обыкновению, писал и только собрался лечь, как начали делать поворот на другой галс: стали свистать, командовать; бизань-шкот и грота-брас идут чрез роульсы, привинченные к самой крышке моей каюты, и когда потянут обе эти снасти, точно два экипажа едут по самому черепу."
E145,S10,10,weather,,1853.0,11.0,Шанхай,,"Ветер между тем переменился, и мы пошли на свое место."
E145,S10,13,meeting,,1853.0,11.0,Шанхай,,"Собственно до настоящего устья будет миль сорок отсюда, но вода так быстра, что мы за несколько миль еще до этих Saddle Islands встретили уже желтую воду."
E146,S10,1,weather,22-го.,1853.0,11.0,Гонконге,,"Кожа всего скорее портится в море; сначала она отсыреет, заплесневеет, потом ссыхается в жарких климатах и рвется почти так же легко, как писчая бумага."
E147,S10,0,observation_reflection,23-го.,1853.0,11.0,Шанхая,"Аввакум, К. Н. Посьет","Еще с утра вчера завидели шкуну; думали, наша – нет: чересчур высок рангоут, а лавирует к нам."
E147,S10,1,shipboard_work,23-го.,1853.0,11.0,Шанхая,Аввакум,"Капитан, отец Аввакум и я из окна капитанской каюты смотрели, как ее обливало со всех сторон водой, как ныряла она; хотела поворачивать, не поворачивала, наконец поворотила и часов в пять бросила якорь близ фрегата."
E147,S10,11,weather,23-го.,1853.0,11.0,Шанхая,"Аввакум, К. Н. Посьет","Холод и лень одолели совсем, особенно холод, и лень тоже особенно."
E147,S10,14,movement,23-го.,1853.0,11.0,Южному,"Аввакум, К. Н. Посьет","Это американская шкуна; она, говорят, ходила к Южному полюсу, обогнула Горн."
E147,S10,18,shipboard_work,23-го.,1853.0,11.0,Шанхая,"Аввакум, К. Н. Посьет","У ней изорвало вчера паруса, подмочило всю нашу провизию, кур, уток, а одного быка совсем унесло валом."
E147,S10,19,arrival,23-го.,1853.0,11.0,Шанхая,"Аввакум, К. Н. Посьет",Да и путешественники пришли на фрегат – точно из гостей от самого Нептуна.
E147,S10,20,observation_reflection,23-го.,1853.0,11.0,Шанхая,"Аввакум, К. Н. Посьет","Так и есть, как я думал: Шанхай заперт, в него нельзя попасть: инсургенты не пускают."
E148,S10,2,movement,,1853.0,11.0,Янсекиян и Шанхай,"Аввакум, О. А. Гошкевич",Я встал в шесть и – поехал.
E148,S10,7,shipboard_work,,1853.0,11.0,Янсекиян и Шанхай,"Аввакум, О. А. Гошкевич","Палуба завалена всякой дрянью; от мачты и парусов негде поворотиться; черно, грязно, скользко, ноги прилипают к палубе."
E148,S10,14,movement,,1853.0,11.0,Янсекиян и Шанхай,"Аввакум, О. А. Гошкевич","Гошкевича и меня, ехали пятеро наших матросов, мастеровых, делать разные починки на шкуне ""Восток""."
E148,S10,21,weather,,1853.0,11.0,Янсекиян и Шанхай,"Аввакум, О. А. Гошкевич","Он вынес изодранную карту Чусанского архипелага и островов Сэдль, положил ее на крышку люка, а сам сжался от холода в комок и стал незаметен, точно пропал с глаз долой."
E148,S10,26,meeting,,1853.0,11.0,Янсекиян и Шанхай,"Аввакум, О. А. Гошкевич","Наши офицеры, видя, что с ними недалеко уедешь, принялись хозяйничать сами."
